skuVal,title,price,quantity,store,availability,primaryProductId,category,longSku,rollback,productType,storeName,storeAddress,storeCity,strikethrough,upc,usItemId,storePostalCode,storeStateOrProvinceCode,reducedPrice,clearance,wupc
110412845,"Wilton Ghost and Pumpkin Non-Stick Mini Cakes Pan, 6-Cavity",11.98,Out of stock,1123,NOT_AVAILABLE,1AN2QB631FW6,Home Page/Home/Kitchen & Dining/Tools & Gadgets/Baking & Pastry Tools,2105-8961,False,Cake Pans,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,070896589613,110412845,29678,SC,False,False,0007089658961
10543646,"L'Oreal Paris Dermo-Expertise Eye Makeup Remover, 4 Fl Oz",6.99,Out of stock,1123,NOT_AVAILABLE,208ZFPMJRO1G,Home Page/Beauty/Skin Care/Eye Creams,00071249624043,False,Makeup Removers,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,071249624043,10543646,29678,SC,False,False,0007124962404
469512777,,6.81,Unknown,1123,AVAILABLE,3NM8DR8HQ1W5,,,False,Drink Mixes,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,050000600120,10291966,29678,SC,False,False,0005000060012
22004543,C&S Berry Delight Suet,1.5,Out of stock,1123,NOT_AVAILABLE,671NHD9AU9FL,Home Page/Pets/Birds/Bird Food,DIB_736541,False,Bird Food,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,018222005437,22004543,29678,SC,False,False,0001822200543
5823722,Dead Silence (DVD),9.96,Out of stock,1123,NOT_AVAILABLE,127CYUSJ1VZ8,Home Page/Movies & TV Shows/Movies/Horror Movies/All Horror Movies,MCA D61028849D,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,025192884924,5823722,29678,SC,False,False,0002519288492
20369615,"Arm & Hammer Ultra Last Clumping Cat Litter, 20-lb",9.56,Out of stock,1123,NOT_AVAILABLE,6ESZZNHMX346,Home Page/Pets/Arm & Hammer Pet Supplies,00033200022039,False,Cat Litter,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,033200022039,20369615,29678,SC,False,False,0003320002203
24549007,The Big Wedding (Blu-ray),9.99,Out of stock,1123,NOT_AVAILABLE,78M5D5X3ZF8P,Home Page/Movies & TV Shows/Instawatch Movies By VUDU/Instawatch Movies,031398173373,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,031398173373,24549007,29678,SC,False,False,0003139817337
55072148,Degree UltraClear Antiperspirant Deodorant Dry Spray Black+White 3.8 oz,4.78,In stock,1123,AVAILABLE,2BBBDME6TAAJ,Home Page/Personal Care/Deodorants & Antiperspirants,59067,False,Deodorants & Antiperspirants,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,079400590671,55072148,29678,SC,False,False,0007940059067
7800101,4 Film Favorites: Draculas (DVD),9.96,Out of stock,1123,NOT_AVAILABLE,0Z3VPJVCUHMS,Home Page/Movies & TV Shows/Movies/Horror Movies/All Horror Movies,WAR D117426D,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,085391174264,7800101,29678,SC,False,False,0008539117426
45451672,Alan Jackson - Angels And Alcohol (CD),10.0,Out of stock,1123,NOT_AVAILABLE,739QZRCOYB37,Home Page/Music on CD or Vinyl/World Music & Reggae/All World & Reggae Music,00602547235046,False,Music,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,602547235046,45451672,29678,SC,False,False,0060254723504
36407054,,1.98,In stock,1123,AVAILABLE,6PF4XQKYZYPU,,,False,Nail Polish,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,081000104318,136553243,29678,SC,False,False,0008100010431
225427748,,9.18,Unknown,1123,AVAILABLE,68WR393ZCLLU,,,False,Form Holders & Clipboards,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,035255018685,19301467,29678,SC,False,False,0003525501868
39956962,Corelle 16-Piece Livingware True Blue Dinnerware Set,38.44,Out of stock,1123,NOT_AVAILABLE,1H3MM2FWH2PL,Home Page/Home/Kitchen & Dining/Dining & Entertaining/Dinnerware Sets,1114046,False,Tableware Sets,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,071160081758,39956962,29678,SC,False,False,0007116008175
42029149,"Munchkin Latch Stage 2 Nipple, 3+ Months 2 ct",5.95,Out of stock,1123,NOT_AVAILABLE,359VYHZS0U1J,Home Page/Baby/Feeding/Bottle Nipples,735282156656,False,Baby Bottle Nipples,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,735282156656,42029149,29678,SC,False,False,0073528215665
44694251,Playskool Heroes Star Wars Galactic Heroes Tauntaun and Han Solo,6.99,Out of stock,1123,NOT_AVAILABLE,4KVKWT5RTYAV,Home Page/Seasonal/Star Wars/Star Wars - Toys,B2034,False,Action Figures,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,630509294398,44694251,29678,SC,False,False,0063050929439
17248150,Aqua Culture 0.5-Gallon Fish Tank,4.97,Limited stock,1123,AVAILABLE,26IXNBSORBNS,"Home Page/Pets/Fish/Fish Tanks, Aquariums & Bowls",00049146014281,False,Aquariums,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,049146014281,17248150,29678,SC,False,False,0004914601428
16503230,"Honeywell Table Air Circulator Fan, HT-900, Black",9.99,Limited stock,1123,AVAILABLE,2SZQDBSD0CEH,"Home Page/Home Improvement/Heating, Cooling, & Air Quality/Portable Fans/Personal Fans",HT900WMD1,False,Electric Household Fans,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,092926709006,16503230,29678,SC,False,False,0009292670900
149562896,Better Homes and Gardens™ Medina Dec Pillow,8.0,Out of stock,1123,NOT_AVAILABLE,75BDYXMR2NJ6,Home Page/Home/Decor/Throw Pillows/Decorative Throw Pillows,00041808840238,False,Decorative Pillows,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,041808840238,149562896,29678,SC,False,True,0004180884023
314073727,Simple Water Boost Micellar Make-up Remover Eye Pads 30 ct,3.15,Out of stock,1123,NOT_AVAILABLE,28SFSGCSIYTC,Home Page/Beauty/Skin Care/Facial Cleansers/Makeup Removers,00087300000176,False,Facial Cleansers,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,087300000176,314073727,29678,SC,False,False,
12335950,"Fiskars Easy Action Scissors (8"")",6.3,Limited stock,1123,AVAILABLE,3DK6C7HIGOHH,"Home Page/Arts, Crafts & Sewing/Sewing/Sewing & Cutting Tools/Sewing Scissors & Shears",00078484099117,True,Scissors,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,078484099117,12335950,29678,SC,False,False,0007848409911
55787891,Descendants 2: Evie's Fashion Book (Hardcover),8.2,Out of stock,1123,NOT_AVAILABLE,12UV840YX31G,Home Page/Books/Children's & Kids' Books/Media Tie-In Kids' Books,9781368002516,False,Books,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,,55787891,29678,SC,False,False,0978136800251
137369561,"Star Wars Battlefront Ultimate edition, Electronic Arts, Xbox One, 014633371970",33.0,Limited stock,1123,AVAILABLE,30RYBTOPHZ6U,Home Page/Video Games/Video Game Titles/Video Game Titles,00014633371970,False,Video Games,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,014633371970,137369561,29678,SC,False,True,0001463337197
37622083,"Lucky Dog Heavy-Duty Pet Exercise Pen with Stakes, 24""",39.99,Out of stock,1123,NOT_AVAILABLE,2EFYDW12FV68,Home Page/Pets/Dogs/Dog Gates & Doors,ZW 11624,False,Pet Playpens,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,612634126249,37622083,29678,SC,False,False,0061263412624
745522978,OUT! Dog Poop Scoop and Rake,17.83,Limited stock,1123,AVAILABLE,1XU4W7TV57KN,Home Page/Pets/Dogs/Dog Waste Management,00010279701775,False,Pooper Scoopers,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,010279701775,745522978,29678,SC,False,False,0001027970177
47229260,,4.95,Unknown,1123,AVAILABLE,0Z383QM9SV01,,,False,Pickles,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,054100006004,55524631,29678,SC,False,False,0005410000600
302652528,,12.0,Out of stock,1123,NOT_AVAILABLE,2OSJJ4V7OEZE,,,False,Decorative Pillows,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,190714089481,707500827,29678,SC,False,True,0019071408948
10293524,Dove Nutritive Solutions Conditioner Intensive Repair 20.4 oz,4.88,Limited stock,1123,AVAILABLE,6QRJ9F6OSXNC,Home Page/Beauty/Hair Care/Conditioner,40692,False,Conditioners,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,079400406927,10293524,29678,SC,False,False,0007940040692
27674738,"Rayovac Recharge Plus NiMH Batteries, C, 2/Pack",11.91,Out of stock,1123,NOT_AVAILABLE,6AETRYSLA0TC,Home Page/Household Essentials/Batteries/C Batteries,RAYPL7142GEND,False,General Purpose Batteries,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,012800513178,27674738,29678,SC,False,False,0001280051317
369817515,"Rosanna Pansino One in a Melon Watermelon Candy Melts Candy by Wilton, 8 oz.",3.72,Out of stock,1123,NOT_AVAILABLE,6JN44FZGNG1X,Home Page/Home/Kitchen & Dining/Tools & Gadgets/Baking & Pastry Tools,1911-6049,False,Baking Chips,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,070896560490,369817515,29678,SC,False,False,0007089656049
47391645,FUNKO POP! HEROES: ARKHAM KNIGHT - BATMAN,10.5,Out of stock,1123,NOT_AVAILABLE,484P5LVVJ5KZ,Home Page/Toys/Action Figures/Statues & Bobble Heads,849803063832,False,Bobbleheads,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,849803063832,47391645,29678,SC,False,False,0084980306383
217374152,"e.l.f. Flawless Finish Foundation, Natural",6.0,In stock,1123,AVAILABLE,23GR95TMA980,Home Page/Beauty/Beauty by Top Brands/e.l.f. Cosmetics/e.l.f. Foundation,83550,False,Foundation Makeup,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,609332835504,217374152,29678,SC,False,False,0060933283550
903954246,"Vibrant Life Comfort Gray/Blue Padded Dog Harness, Medium, 14-20 in",7.88,Limited stock,1123,AVAILABLE,6SBHR7OLUS79,Home Page/Pets/Dogs/Vibrant Life Dog Supplies,00681131007719,False,Pet Harnesses,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,681131007719,903954246,29678,SC,False,False,0068113100771
1617740,White Men Can't Jump (DVD),9.96,Out of stock,1123,NOT_AVAILABLE,11RHXNXB5KLV,Home Page/Movies & TV Shows/Movies/Drama Movies/All Drama,FOX D2283440D,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,024543005353,1617740,29678,SC,False,False,0002454300535
26058086,"Cottonelle Flushable Wipes, 84 Ct",3.98,In stock,1123,AVAILABLE,11H341IGE10S,Home Page/Household Essentials/Paper & Plastic/Toilet Paper,00036000359701,False,Flushable Cleansing Cloths,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,036000359701,26058086,29678,SC,False,False,0003600035970
34621226,MIRACLE-GRO,5.0,Out of stock,1123,NOT_AVAILABLE,4LKRTXGAQIVK,Home Page/Patio & Garden/Garden Center/Landscaping & Lawn Care/Mulch,72078500,False,Soils,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,032247207850,34621226,29678,SC,False,False,0003224720785
21437851,"Mead, MEA06090, Top - Bound Twin - Wire Notebook - Letter, 1 Each",8.99,Out of stock,1123,NOT_AVAILABLE,6C2PF9C5L51C,Home Page/Office/Notebooks & Pads/All Notebooks,MEA06090,False,Writing Notebooks & Sketch Books,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,043100060901,21437851,29678,SC,False,False,0004310006090
22249875,Activision Call Of Duty: Modern Warfare 3 w/ DLC - Limited Edition (Xbox 360),23.94,Out of stock,1123,NOT_AVAILABLE,4KLSOG49VTUR,Home Page/Video Games/Video Game Titles/Shop by Video Game Franchise/Call of Duty Video Games,00047875845596,False,Video Games,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,047875845596,22249875,29678,SC,False,False,0004787584559
47368752,Zmodo 720P HD Mini WiFi Smart Security Camera Two-Way Audio Night Vision - Free 6-Month Cloud Service Available,34.99,Out of stock,1123,NOT_AVAILABLE,33TF2XUGOL44,Home Page/Electronics/Smart Home/Security Cameras and Security Camera Systems/Security Camera Systems/Security Cameras/Wireless Cameras,ZM-SH75D001-WA,False,Surveillance Cameras,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,889490001649,47368752,29678,SC,False,False,0088949000164
23810674,"Better Homes and Gardens 300 Thread Count Damask Stripe Queen Sheet Set, White",23.0,Out of stock,1123,NOT_AVAILABLE,381Z3NJ5CGXJ,Home Page/Home/Bedding/Bed Sheets,08903062007227,False,Bed Sheets,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,,23810674,29678,SC,False,True,0890306200722
717195664,"(2 Pack) Talk O' Texas Crisp Hot Okra Pickles, 16 fl oz",6.48,Unknown,1123,AVAILABLE,1ZCLBGL31QEU,"Home Page/Food/Condiments, Sauces & Spices/Pickles",ec8131f6-2f5e-4c60-940b-73515cc66d33,False,Pickles,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,,717195664,29678,SC,False,False,
933539237,,14.97,Out of stock,1123,NOT_AVAILABLE,52ZT1E0AHN6F,,,False,Underpants,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,738994494931,573727027,29678,SC,False,False,0073899449493
54303685,"Bissell Multi-Surface Floor Cleaning Formula, 32.0 FL OZ",9.87,Limited stock,1123,AVAILABLE,5FHVFYAUUXXL,Home Page/Home/Appliances/Vacuums & Floor Care/Vacuum Bags & Accessories,1789,False,Vacuum Cleaner Attachments,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,011120230536,54303685,29678,SC,False,False,0001112023053
24312182,"2"" Bobber 3 pack",2.23,In stock,1123,AVAILABLE,6M689JUIAZ7R,Home Page/Sports & Outdoors/Outdoor Sports/Fishing/Terminal Tackle/Fishing Floats,C200PF/3,False,Fishing Floats,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,847309005189,24312182,29678,SC,False,False,0084730900518
49911832,"Pet Ag Milk Replacer Plus for Kittens, 10.5 OZ",9.97,Limited stock,1123,AVAILABLE,6F2S6O9HBI1S,Home Page/Pets/Cats/Cat Health Care,00020279990482,False,Cat Food,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,020279990482,49911832,29678,SC,False,False,0002027999048
10727027,The House Bunny (DVD),9.96,Out of stock,1123,NOT_AVAILABLE,2BVTH8H1AHCM,Home Page/Movies & TV Shows/Movies/Comedy Movies/All Comedy,COL D25299D,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,043396252998,10727027,29678,SC,False,False,0004339625299
15724163,"Six Star Pro Nutrition Pre Workout N.O. Fury Capsules, 72 Ct",9.97,Limited stock,1123,AVAILABLE,2P726GTGUMK7,Home Page/Health/Protein & Fitness/Pre Workout,SSNO1060000US,False,Amino Acid Supplements,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,631656602623,15724163,29678,SC,False,False,0063165660262
10176552,,129.99,Out of stock,1123,NOT_AVAILABLE,2CAXLY112XYW,,,False,Baby Cribs,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,832631000476,10176553,29678,SC,False,False,0083263100047
353939614,"Vitafusion Adult Vitamin B12 Gummies, Raspberry, 1000 mcg, 60 Ct",4.98,In stock,1123,AVAILABLE,5JQUBX713E7B,Home Page/Health/Vitamins & Supplements/Letter Vitamins/Vitamin B12 Supplements,00027917270968,False,Dietary Supplements,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,027917270968,353939614,29678,SC,False,False,0002791727096
20435418,Pet Zone The Wave Curved Cat Scratcher,8.5,Out of stock,1123,NOT_AVAILABLE,49FXH6IXB82V,Home Page/Pets/Cats/Cat Furniture & Scratchers,00780824120060,False,Cat Scratching Pads,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,780824120060,20435418,29678,SC,False,False,0078082412006
45487284,"Slipstick 2-3/4"" Round Universal Gripper Pad, Chocolate Brown, Set of 4",5.95,Out of stock,1123,NOT_AVAILABLE,6GDVLRN5S90L,Home Page/Home Improvement/Hardware/Furniture Hardware/Furniture Pads,CB755,False,"Furniture Grippers, Pads & Sliders",Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,693920027556,45487284,29678,SC,False,False,0069392002755
8586954,Coghlan's 7870 Magnesium Fire Starter,5.61,Out of stock,1123,NOT_AVAILABLE,1HVF8T8FGMU9,Home Page/Sports & Outdoors/Outdoor Sports/Camping Gear/Cooking Equipment/Stove Fuels & Firestarters,7870,False,Fire Starters,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,056389078703,8586954,29678,SC,False,False,0005638907870
808786705,The Foreigner,8.24,Out of stock,1123,NOT_AVAILABLE,1PG9HX6BEVUZ,Home Page/Movies & TV Shows/Movies/Mystery & Suspense Movies/All Mystery & Suspense,MHV64181406DVD,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,025192377396,808786705,29678,SC,False,False,
196267502,"Quaker State Ultimate Durability 0W-20 Dexos Full Synthetic Motor Oil, 5 qt",19.97,Out of stock,1123,NOT_AVAILABLE,6ON1X69RBBZ4,Home Page/Auto & Tires/Oils and Fluids/Motor Oil,550046181,False,Motor Oil,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,073102702233,196267502,29678,SC,False,False,0007310270223
17247690,Hot wheels 100 car case by tara toys,16.69,Out of stock,1123,NOT_AVAILABLE,5HMSO1M9JOSJ,Home Page/Toys/Remote Control & Play Vehicles/Play Vehicles,A15210009B561A9,False,Play Vehicles,Seneca Supercenter,1636 Sandifer Blvd,Seneca,True,029116201354,17247690,29678,SC,False,False,0002911620135
54987353,Disney Pixar Cars 3 Splash Racers Arvy Vehicle,7.99,Out of stock,1123,NOT_AVAILABLE,2AWC9P2Q8TOP,Home Page/Toys/Remote Control & Play Vehicles/Play Vehicles,00887961403831,True,Play Vehicles,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,887961403831,54987353,29678,SC,False,False,0088796140383
55536171,Sleepless (DVD),9.96,Out of stock,1123,NOT_AVAILABLE,4JAN24X7YVJ9,Home Page/Movies & TV Shows/Movies/Action & Adventure Movies/Action Thriller Movies,MCA D55177100D,False,Movies,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,025192344893,55536171,29678,SC,False,False,0002519234489
40465677,"Renew Life Gummies Probiotic, Ultimate Flora, 2 Billion, 60 Gummies",9.69,Out of stock,1123,NOT_AVAILABLE,7EJZZTOIMZC8,Home Page/Health/Vitamins & Supplements/Supplements,15675,False,Probiotic Supplements,Seneca Supercenter,1636 Sandifer Blvd,Seneca,False,631257156754,40465677,29678,SC,False,False,0063125715675
